x,y,z,u,v,w,u0,v0,w0,ZNCC,iteration,convergence,feature,ux,uy,uz,vx,vy,vz,wx,wy,wz
55,45,545,-0.14648385,1.5825125,-23.50125694,0,1,-24,0.94880629,7,0.00085804,0,0.01223612,-0.00214958,-0.0061512,0.00027178,0.0173403,-0.02247283,0.00204004,0.02277065,-0.03725731
60,45,545,-0.11997212,1.58576918,-23.49093437,0,1,-24,0.94715154,8,0.00042416,0,0.0144062,-0.00123484,-0.00843032,-0.00052127,0.01803827,-0.02420882,0.00159897,0.02136684,-0.04096836
65,45,545,-0.07516294,1.61228859,-23.48067093,0,1,-24,0.94543016,9,0.00046474,0,0.00985312,-0.00243406,-0.00770165,-0.00205676,0.01759183,-0.02536034,0.00375223,0.02197686,-0.04467118
35,50,545,-0.3189013,1.61294007,-23.39245033,0,1,-24,0.95585954,7,0.00032275,0,0.00769377,-0.00135508,-0.00256177,0.0028639,0.01402879,-0.01943965,-0.00211222,0.03020538,-0.02489108
40,50,545,-0.27123266,1.62274551,-23.39045143,0,1,-24,0.95464784,7,0.00032291,0,0.00752783,-0.00196481,-0.00312998,0.00185218,0.01350462,-0.02017167,-0.00114772,0.02967978,-0.02646798
45,50,545,-0.22844897,1.62665868,-23.38630867,0,1,-24,0.9522022,7,0.00049082,0,0.00782669,-0.00248264,-0.00428331,0.0009541,0.01302338,-0.02112924,-0.00063322,0.02856846,-0.02892125
50,50,545,-0.18920636,1.62969077,-23.38379097,0,1,-24,0.94901752,7,0.00070691,0,0.00944591,-0.00259096,-0.00526614,0.00058625,0.01294863,-0.02208826,0.00051008,0.0271218,-0.03195542
55,50,545,-0.15831594,1.62909722,-23.3771553,0,1,-24,0.94736665,8,0.00032104,0,0.01216817,-0.00248367,-0.00675463,0.00030079,0.01337409,-0.02372221,0.00125015,0.02560328,-0.03553182
60,50,545,-0.11932707,1.63356018,-23.37050438,0,1,-24,0.94579405,8,0.00043442,0,0.01461315,-0.00201845,-0.00868743,0.00006963,0.01340997,-0.0254755,0.00094239,0.02400479,-0.03907776
65,50,545,-0.08083302,1.66153073,-23.35551834,0,1,-24,0.94373435,9,0.00056824,0,0.01026213,-0.00301442,-0.00741072,-0.0016371,0.01333177,-0.02675123,0.00326354,0.02425222,-0.04275888
35,55,545,-0.34328195,1.67333984,-23.25100327,0,1,-24,0.95548373,7,0.00052909,0,0.00741136,-0.00205953,-0.00249613,0.00301394,0.01344967,-0.02024751,-0.0022642,0.03098699,-0.02440035
40,55,545,-0.29637083,1.68502057,-23.25024986,0,1,-23,0.95428628,6,0.00041492,0,0.00753713,-0.00280073,-0.00303384,0.00212264,0.0130384,-0.0207769,-0.00144344,0.03093955,-0.02578044
45,55,545,-0.2481799,1.69234383,-23.24758911,0,1,-23,0.95209742,6,0.00056456,0,0.0081414,-0.00335908,-0.00417405,0.00160874,0.01276648,-0.02163852,-0.00089009,0.03028803,-0.02809906
50,55,545,-0.20329359,1.70020568,-23.24568176,0,1,-23,0.94915956,6,0.0007717,0,0.01010072,-0.00351792,-0.00532121,0.00183858,0.01250327,-0.02285222,0.00032058,0.02931098,-0.03103518
55,55,545,-0.16873847,1.70903301,-23.24181557,0,1,-24,0.94776803,8,0.00042609,0,0.01394391,-0.00332154,-0.00724912,0.00240581,0.01217604,-0.02473355,0.00099247,0.0278001,-0.03463352
60,55,545,-0.12006251,1.72112536,-23.24166298,0,1,-24,0.94628882,8,0.00063537,0,0.01633596,-0.00324873,-0.0089867,0.00251888,0.01215672,-0.02658506,0.00084536,0.02622823,-0.03821957
65,55,545,-0.09180743,1.75408173,-23.21953201,0,1,-24,0.94342488,9,0.00088914,0,0.00998282,-0.00392956,-0.00761878,0.00081166,0.01203942,-0.02760336,0.00341842,0.02670059,-0.04204184
35,60,545,-0.36319658,1.749843,-23.09879112,0,1,-23,0.95490086,7,0.00046153,0,0.00762367,-0.0028799,-0.00227312,0.00291863,0.01345837,-0.02030454,-0.00185325,0.03153593,-0.02472848
40,60,545,-0.31648359,1.7616967,-23.09276962,0,1,-23,0.95386302,7,0.0002679,0,0.00808167,-0.00364335,-0.00283635,0.0024279,0.0131675,-0.02102896,-0.00130325,0.0318985,-0.02585202
45,60,545,-0.26486868,1.76969385,-23.08692169,0,1,-23,0.95181125,7,0.00033062,0,0.00914156,-0.00453463,-0.00389416,0.00260887,0.01273715,-0.02204658,-0.00075496,0.03183059,-0.02783811
50,60,545,-0.21368553,1.77908182,-23.08462906,0,1,-23,0.94892806,7,0.00035529,0,0.01135981,-0.00495906,-0.00517591,0.0034151,0.01220107,-0.02348041,0.00030124,0.03135855,-0.03057122
55,60,545,-0.17269963,1.79115617,-23.08464432,0,1,-23,0.94746172,7,0.00040853,0,0.01580429,-0.00438432,-0.00739651,0.00434825,0.01178169,-0.02556594,0.00075199,0.03010955,-0.03413552
60,60,545,-0.11606251,1.80828166,-23.08858871,0,1,-23,0.94587749,7,0.00068667,0,0.01682281,-0.00400548,-0.00887863,0.00364891,0.01192391,-0.02724487,0.00077994,0.02883954,-0.03780186
65,60,545,-0.09697864,1.83582222,-23.05970764,0,1,-24,0.94323295,10,0.00050585,0,0.00908697,-0.00397643,-0.00753356,0.00127637,0.01217353,-0.02830417,0.00331932,0.02925536,-0.04164129
35,65,545,-0.38079277,1.83395314,-22.94129181,0,1,-23,0.95414805,8,0.00086457,0,0.00821674,-0.00412741,-0.00201695,0.0024236,0.0133934,-0.01970569,-0.00093645,0.0324947,-0.02521139
40,65,545,-0.33501112,1.84705436,-22.92697716,0,1,-23,0.95312929,8,0.00040212,0,0.00916088,-0.00508754,-0.00271825,0.00209521,0.01348424,-0.02045268,-0.00074866,0.03330491,-0.02595347
45,65,545,-0.27876619,1.8532505,-22.91622162,0,1,-23,0.9510588,8,0.00033861,0,0.01007342,-0.00587732,-0.00376882,0.00210839,0.01344407,-0.02146717,-0.00031011,0.03372423,-0.0275445
50,65,545,-0.22119069,1.85840106,-22.91117859,0,1,-23,0.94818431,7,0.00086104,0,0.01189625,-0.00621945,-0.00515129,0.00284065,0.01321876,-0.02288041,0.00064198,0.03384982,-0.02993
55,65,545,-0.17148398,1.86540687,-22.91128731,0,1,-23,0.94681555,7,0.00062699,0,0.01566339,-0.00509684,-0.00754287,0.00370122,0.01315916,-0.02510558,0.00093924,0.03308172,-0.03330058
60,65,545,-0.11357184,1.87543654,-22.91331291,0,1,-23,0.94525552,7,0.0008653,0,0.01471841,-0.00396006,-0.00884821,0.0020906,0.01371014,-0.02657444,0.00083208,0.03241887,-0.03677332
65,65,545,-0.09826769,1.89111018,-22.88231468,0,1,-23,0.94310588,9,0.00040385,0,0.00760257,-0.00314451,-0.00815553,0.00003135,0.01417351,-0.02801424,0.00286159,0.03263556,-0.04034746
35,35,550,-0.29317555,1.30385423,-23.82757568,0,1,-24,0.95042133,6,0.00029045,0,0.00712442,-0.00354933,-0.00123366,0.0026917,0.01759565,-0.01695873,-0.00140891,0.0174753,-0.0296728
40,35,550,-0.24822874,1.32494366,-23.8242054,0,1,-24,0.95110255,6,0.00039263,0,0.00772667,-0.00341772,-0.00143105,0.001157,0.01683104,-0.01859047,0.00081419,0.01687434,-0.03042966
45,35,550,-0.20420547,1.33843553,-23.82574081,0,1,-24,0.95116723,6,0.00070675,0,0.00961518,-0.00376366,-0.001472,-0.00089265,0.01658857,-0.02059376,0.00288814,0.0160409,-0.03177094
50,35,550,-0.16681747,1.34826803,-23.82645798,0,1,-24,0.94998139,6,0.0009857,0,0.01072466,-0.00375469,-0.00231645,-0.00178235,0.01544619,-0.02168943,0.00382806,0.01563186,-0.03467208
55,35,550,-0.14929914,1.34250712,-23.8318615,0,1,-24,0.94849133,7,0.00044368,0,0.01048052,-0.00376698,-0.00356482,-0.00240222,0.01377189,-0.02226552,0.00321434,0.01590745,-0.03828979
60,35,550,-0.13886036,1.33655238,-23.83551216,0,1,-24,0.94683617,7,0.00074913,0,0.00890517,-0.00203443,-0.00488669,-0.00305018,0.01315129,-0.02269484,0.00222639,0.01619732,-0.04106802
65,35,550,-0.0863089,1.32903099,-23.8510437,0,1,-24,0.94466007,8,0.00038759,0,0.00854099,-0.00324306,-0.00508517,-0.00441161,0.01265669,-0.02300258,0.00205838,0.01704044,-0.0439328
35,40,550,-0.29357088,1.39543128,-23.75337219,0,1,-24,0.95347744,6,0.00019372,0,0.00737703,-0.00318063,-0.0020024,0.00234626,0.015046,-0.01835627,-0.00201129,0.02301347,-0.02734089
40,40,550,-0.25044855,1.40940678,-23.75255775,0,1,-24,0.95303452,6,0.00036455,0,0.00752246,-0.00305492,-0.00221662,0.0013181,0.01493025,-0.01933088,-0.00021106,0.02219236,-0.02870172
45,40,550,-0.2095138,1.41799176,-23.75494385,0,1,-24,0.95184922,6,0.00072254,0,0.00861907,-0.00292143,-0.00250129,0.00007631,0.01521027,-0.02063752,0.0012549,0.02127351,-0.0306561
50,40,550,-0.17146342,1.42124963,-23.75889587,0,1,-24,0.94991505,7,0.00028833,0,0.01063514,-0.00288024,-0.00263387,-0.00078665,0.01655746,-0.02181723,0.00279973,0.02022334,-0.03321064
55,40,550,-0.15161982,1.40893614,-23.76449776,0,1,-24,0.94867766,7,0.00042549,0,0.01210332,-0.00313037,-0.00320277,-0.00193847,0.01741922,-0.02322873,0.00308327,0.01943465,-0.03641069
60,40,550,-0.13903584,1.40138268,-23.76279831,0,1,-24,0.94667518,7,0.00085785,0,0.01158309,-0.0012417,-0.00456193,-0.00230931,0.0173018,-0.02410539,0.00216499,0.01884473,-0.03900588
65,40,550,-0.08745184,1.40798998,-23.77115822,0,1,-24,0.94462925,8,0.00041661,0,0.00938547,-0.00215571,-0.00457106,-0.00354678,0.01614642,-0.02460591,0.00225789,0.0192967,-0.04162323
35,45,550,-0.30203521,1.46288955,-23.64985275,0,1,-24,0.95555735,6,0.00026232,0,0.00764441,-0.0021569,-0.00198628,0.00218182,0.01432991,-0.01931119,-0.00233758,0.02763574,-0.02600038
40,45,550,-0.25782052,1.47317266,-23.6500988,0,1,-24,0.95455986,6,0.00051973,0,0.00781834,-0.00198068,-0.00219616,0.00145293,0.01456952,-0.01978371,-0.00094837,0.02688045,-0.02761602
45,45,550,-0.21693125,1.47918224,-23.65214539,0,1,-24,0.95269608,7,0.00030043,0,0.00860631,-0.0017053,-0.00260828,0.00075087,0.01497674,-0.02071002,0.0000057,0.02602232,-0.02981561
50,45,550,-0.18451943,1.48138154,-23.6547718,0,1,-24,0.95021516,7,0.00050151,0,0.01017797,-0.00164189,-0.00306091,0.00038418,0.01555502,-0.0218724,0.00125561,0.0245915,-0.03244382
55,45,550,-0.16213185,1.4726299,-23.65953827,0,1,-24,0.94895482,7,0.00073037,0,0.01188648,-0.00178571,-0.0034824,-0.00068757,0.01633692,-0.02355538,0.00174923,0.02319761,-0.03516984
60,45,550,-0.14003715,1.47212434,-23.66202927,0,1,-24,0.94725573,8,0.00038659,0,0.01213884,-0.00130469,-0.00403646,-0.00202791,0.01617002,-0.02503821,0.00139546,0.02177184,-0.03735554
65,45,550,-0.0909931,1.48318386,-23.66341591,0,1,-24,0.94575822,8,0.00052859,0,0.00975513,-0.00195838,-0.00355561,-0.00356416,0.01564419,-0.02611512,0.00201222,0.0216886,-0.03964943
35,50,550,-0.31827235,1.51633441,-23.51506233,0,1,-24,0.9559266,6,0.00065289,0,0.00803411,-0.00080002,-0.00161321,0.00256496,0.01436937,-0.02006198,-0.00240062,0.03024752,-0.02529562
40,50,550,-0.27368852,1.52112353,-23.51558876,0,1,-24,0.95457977,6,0.00080696,0,0.00813842,-0.00143011,-0.00207892,0.00171445,0.01361537,-0.02090981,-0.00133222,0.02980788,-0.02658826
45,50,550,-0.2337209,1.52197778,-23.51789093,0,1,-24,0.95206952,7,0.00033329,0,0.00867808,-0.00188546,-0.00282895,0.00085239,0.01298714,-0.02194374,-0.00074098,0.02891664,-0.02860057
50,50,550,-0.19807351,1.52317667,-23.52364731,0,1,-24,0.94912815,7,0.00056434,0,0.01007712,-0.00198435,-0.00339408,0.00046615,0.01279867,-0.02289088,0.00026038,0.02757087,-0.03112406
55,50,550,-0.16947001,1.52134514,-23.53093529,0,1,-24,0.94766623,7,0.00089108,0,0.01160371,-0.00197628,-0.00385041,-0.00026364,0.01307106,-0.02416662,0.00076814,0.02621807,-0.03369641
60,50,550,-0.13583361,1.52454746,-23.53807068,0,1,-24,0.94600928,8,0.00041524,0,0.01218522,-0.00182558,-0.00439493,-0.00093647,0.01282668,-0.02556682,0.00045872,0.02491771,-0.03580165
65,50,550,-0.09410111,1.54104602,-23.53795242,0,1,-24,0.94444263,8,0.00070878,0,0.00960803,-0.00228899,-0.00345845,-0.00253178,0.01267123,-0.02673246,0.00138341,0.02469271,-0.03804106
35,55,550,-0.33787113,1.57509267,-23.37266731,0,1,-24,0.95572335,7,0.00034698,0,0.00765538,-0.00147287,-0.00121848,0.0027723,0.01360619,-0.02089447,-0.00244956,0.03092987,-0.02476513
40,55,550,-0.29462725,1.5819205,-23.37361526,0,1,-24,0.95438564,7,0.00023204,0,0.00809097,-0.00226755,-0.00169565,0.00202053,0.01299739,-0.02160326,-0.00158807,0.03098388,-0.02585465
45,55,550,-0.24909623,1.5869323,-23.37763023,0,1,-24,0.95212668,7,0.0003673,0,0.00893617,-0.00269734,-0.00247164,0.00154478,0.01266944,-0.0224898,-0.00108425,0.03045595,-0.02786911
50,55,550,-0.20852579,1.59245467,-23.38441467,0,1,-24,0.94945759,7,0.0006843,0,0.01063108,-0.00282421,-0.00328017,0.00179497,0.01226413,-0.02374084,-0.00010295,0.02956283,-0.03036427
55,55,550,-0.17814282,1.5996002,-23.39398956,0,1,-24,0.9482711,8,0.00040454,0,0.01303279,-0.00271376,-0.00423707,0.00204374,0.01177907,-0.02541217,0.00038768,0.02832142,-0.03292763
60,55,550,-0.13680361,1.60879588,-23.40644836,0,1,-24,0.94670749,8,0.00066151,0,0.01374233,-0.00277853,-0.00489325,0.00174125,0.01157737,-0.02695981,0.00007953,0.02718563,-0.03504133
65,55,550,-0.10317914,1.63470697,-23.40223694,0,1,-24,0.94441187,9,0.00050528,0,0.00906444,-0.00313613,-0.00378754,0.00025178,0.01152885,-0.0279095,0.0012505,0.02759836,-0.03740561
35,60,550,-0.35357159,1.64969158,-23.22348404,0,1,-23,0.95522511,7,0.00063446,0,0.00787771,-0.00218836,-0.00089746,0.00270836,0.01358593,-0.02091739,-0.00215216,0.03114227,-0.02521026
40,60,550,-0.30990559,1.65736425,-23.21978188,0,1,-23,0.95394444,7,0.00027718,0,0.00866461,-0.00298348,-0.00135268,0.00244195,0.01322353,-0.02172011,-0.00166691,0.03145026,-0.02623916
45,60,550,-0.26072416,1.66269183,-23.22004509,0,1,-23,0.95187569,7,0.0002682,0,0.00992525,-0.00382595,-0.00211029,0.00270869,0.01257384,-0.02292598,-0.00117901,0.03148917,-0.02790987
50,60,550,-0.21436778,1.66946805,-23.22627831,0,1,-23,0.9493435,7,0.00029449,0,0.01183283,-0.00417974,-0.00315159,0.00359576,0.01178455,-0.02454815,-0.00034489,0.03111344,-0.03016502
55,60,550,-0.17825142,1.6790837,-23.23843765,0,1,-24,0.94816458,8,0.00044281,0,0.01464701,-0.0035968,-0.00441678,0.00406951,0.01119876,-0.02644253,-0.0000067,0.03030239,-0.03254932
60,60,550,-0.12820271,1.69221783,-23.25278473,0,1,-24,0.94651186,8,0.00089472,0,0.01401889,-0.00316672,-0.00497318,0.00289962,0.01135087,-0.02779566,-0.00018716,0.02977754,-0.03456509
65,60,550,-0.10085539,1.71335936,-23.24445152,0,1,-24,0.94448406,9,0.00072306,0,0.00823975,-0.00312632,-0.00395292,0.00072178,0.01170743,-0.02860576,0.00098032,0.03041269,-0.03687233
35,65,550,-0.36800033,1.73005605,-23.07113266,0,1,-23,0.95422024,9,0.00048431,0,0.00851786,-0.00323962,-0.00079322,0.00225422,0.0136683,-0.0204701,-0.00154925,0.03133793,-0.02590692
40,65,550,-0.32626763,1.73995161,-23.0586319,0,1,-23,0.95300353,8,0.00048604,0,0.00984025,-0.00434347,-0.00144554,0.002188,0.01368153,-0.02134551,-0.00151014,0.03213808,-0.02664238
45,65,550,-0.27203047,1.74379349,-23.05428123,0,1,-23,0.95093882,7,0.00086315,0,0.01087439,-0.00509103,-0.00215803,0.00238536,0.01332951,-0.02258419,-0.00110379,0.03262231,-0.02801174
50,65,550,-0.21929927,1.74719679,-23.05808258,0,1,-23,0.94842577,7,0.00069484,0,0.01232958,-0.00528915,-0.00327513,0.00322203,0.01284194,-0.02420779,-0.00031931,0.03284789,-0.02995431
55,65,550,-0.1747572,1.75064504,-23.06878471,0,1,-23,0.94743538,7,0.00043105,0,0.01437783,-0.00400551,-0.00467165,0.00342946,0.01272166,-0.02615994,-0.00012854,0.03268089,-0.03202742
60,65,550,-0.12239706,1.75648034,-23.07912254,0,1,-23,0.94591147,7,0.00078272,0,0.01208651,-0.00292905,-0.00517577,0.00148008,0.01344645,-0.02728508,-0.0004397,0.03293641,-0.03381741
65,65,550,-0.09990171,1.765576,-23.06929207,0,1,-24,0.94467825,9,0.00069975,0,0.00690889,-0.0025888,-0.00458197,-0.00041232,0.01411545,-0.02822706,0.0003894,0.03382077,-0.03579557
35,35,555,-0.29294914,1.20374739,-23.96327591,0,1,-24,0.94983959,6,0.00024222,0,0.00720906,-0.00301315,-0.00002995,0.00224856,0.01697469,-0.01807646,-0.00106738,0.01770958,-0.0284918
40,35,555,-0.25208986,1.21890318,-23.96489525,0,1,-24,0.95044404,6,0.00047531,0,0.00820112,-0.00318186,-0.00043803,0.00050904,0.01645947,-0.01989642,0.00113087,0.01698371,-0.02888721
45,35,555,-0.21057782,1.22431231,-23.97443199,0,1,-24,0.95063555,6,0.00063026,0,0.00997651,-0.00367919,-0.00042165,-0.00185245,0.01656127,-0.02184571,0.00300212,0.01582642,-0.02982748
50,35,555,-0.18216662,1.23238027,-23.98414803,0,1,-24,0.9500398,6,0.00067429,0,0.01012659,-0.00319356,-0.00090182,-0.00257161,0.01485884,-0.02267327,0.00312864,0.01534172,-0.03232437
55,35,555,-0.17168255,1.23155046,-23.99260712,0,1,-24,0.94939494,7,0.00040067,0,0.00935483,-0.00275378,-0.00064347,-0.00326872,0.01235461,-0.02277899,0.00172534,0.01534775,-0.03519636
60,35,555,-0.16325502,1.23094285,-24.00168037,0,1,-24,0.94840431,7,0.00054009,0,0.00717413,-0.00142203,-0.00030095,-0.00418204,0.01089549,-0.02283222,0.00007371,0.0154712,-0.03739232
65,35,555,-0.10735379,1.21333277,-24.0279541,0,1,-24,0.94678646,7,0.00037815,0,0.00789404,-0.00239527,-0.0001986,-0.00551094,0.01040769,-0.02260455,-0.00168634,0.0162222,-0.03911448
35,40,555,-0.29138526,1.29404795,-23.88650894,0,1,-24,0.95298439,5,0.00095951,0,0.00749338,-0.00256023,-0.00071819,0.00184105,0.01476359,-0.01925357,-0.00208578,0.02290346,-0.02659363
40,40,555,-0.25346184,1.30361557,-23.89244461,0,1,-24,0.95244437,6,0.00034372,0,0.00799191,-0.00272653,-0.00121079,0.00070578,0.0147562,-0.02036434,-0.00038232,0.02218205,-0.02759933
45,40,555,-0.21754132,1.30683482,-23.90464592,0,1,-24,0.95137489,6,0.00052815,0,0.00892866,-0.00274994,-0.00119751,-0.00085123,0.01517081,-0.02163566,0.00096785,0.02109431,-0.02898872
50,40,555,-0.18317354,1.30583477,-23.91842651,0,1,-24,0.95045936,6,0.00066358,0,0.01024282,-0.00268286,-0.00089065,-0.00198804,0.0162468,-0.02255073,0.00182609,0.01997896,-0.0307464
55,40,555,-0.16600566,1.29241526,-23.92721748,0,1,-24,0.95014477,6,0.00084321,0,0.01087201,-0.00267302,-0.00017303,-0.00329408,0.01612115,-0.02331986,0.00142569,0.01897597,-0.03295696
60,40,555,-0.15361226,1.28657365,-23.93096352,0,1,-24,0.94886202,7,0.00054782,0,0.00912488,-0.00110332,0.00009918,-0.00378733,0.01524019,-0.02375853,0.0000947,0.0186224,-0.03484613
65,40,555,-0.10462703,1.28160357,-23.94868851,0,1,-24,0.94744813,7,0.00051233,0,0.00846529,-0.00129228,-0.00004851,-0.0045021,0.01458788,-0.02394507,-0.00134473,0.01902885,-0.03639704
35,45,555,-0.29623294,1.36476076,-23.78333282,0,1,-24,0.95536155,6,0.00035717,0,0.00767398,-0.00148449,-0.00065503,0.00172958,0.01446307,-0.0203724,-0.00263354,0.02706508,-0.02526408
40,45,555,-0.2575199,1.37069392,-23.79161453,0,1,-24,0.95430195,6,0.00053902,0,0.00823462,-0.00168014,-0.00120417,0.00080494,0.01462662,-0.02086957,-0.00144593,0.026514,-0.02655387
45,45,555,-0.22279154,1.37089419,-23.80506516,0,1,-24,0.95264661,6,0.00084232,0,0.0087285,-0.0016738,-0.00123908,-0.00027065,0.0148077,-0.0216889,-0.00069217,0.02558983,-0.02814209
50,45,555,-0.19272457,1.36874807,-23.81924248,0,1,-24,0.95148677,6,0.0009568,0,0.00962448,-0.00177238,-0.00094121,-0.00103802,0.01527178,-0.02241297,-0.00006362,0.0242503,-0.0297308
55,45,555,-0.16851166,1.3569845,-23.83227921,0,1,-24,0.95138586,7,0.00034418,0,0.01062465,-0.00201637,-0.00007273,-0.00258977,0.01581979,-0.02339899,-0.00009429,0.02287495,-0.03133821
60,45,555,-0.14471348,1.3545351,-23.84139633,0,1,-24,0.95053029,7,0.00053883,0,0.00997436,-0.00153308,0.00051003,-0.00396864,0.01561427,-0.02440158,-0.00060612,0.02184569,-0.03269327
65,45,555,-0.09931338,1.35570645,-23.8510952,0,1,-24,0.9496206,7,0.00063629,0,0.00867927,-0.0011386,0.00057752,-0.00470527,0.01527703,-0.02507079,-0.00138159,0.02177739,-0.03405637
35,50,555,-0.30856088,1.42086565,-23.64939308,0,1,-24,0.95580047,6,0.00058614,0,0.00785649,-0.00017728,0.00009542,0.00225609,0.01471758,-0.02090663,-0.00274973,0.02961564,-0.02497393
40,50,555,-0.27102041,1.41996694,-23.65775871,0,1,-24,0.95438439,6,0.00067296,0,0.00844467,-0.00129515,-0.00074944,0.00118449,0.01385736,-0.02158193,-0.00213512,0.02940205,-0.02607179
45,50,555,-0.23680277,1.41530371,-23.67160034,0,1,-24,0.95221108,6,0.00075661,0,0.00873804,-0.00188297,-0.00101033,0.00006762,0.0131644,-0.02232593,-0.00191905,0.02868697,-0.02746004
50,50,555,-0.20336851,1.41292894,-23.68933487,0,1,-24,0.95086539,6,0.00095707,0,0.00937247,-0.00212343,-0.0007843,-0.00062734,0.01293838,-0.02281084,-0.00165485,0.02777454,-0.02878249
55,50,555,-0.17199886,1.4088465,-23.7075901,0,1,-24,0.95076513,7,0.00041243,0,0.00995243,-0.00215729,-0.00013905,-0.0018057,0.01318002,-0.02349399,-0.00172508,0.02685614,-0.03017974
60,50,555,-0.13737619,1.40943861,-23.72397804,0,1,-24,0.94998664,7,0.00060229,0,0.00969279,-0.00207874,0.00019481,-0.00288377,0.01305127,-0.02450081,-0.00206919,0.02620796,-0.03136522
65,50,555,-0.09761739,1.4156096,-23.73396111,0,1,-24,0.94899952,7,0.00083316,0,0.00841916,-0.00167135,0.00065511,-0.00374013,0.01293957,-0.02548607,-0.00214299,0.02597459,-0.03266746
35,55,555,-0.32169467,1.47659361,-23.50970078,0,1,-24,0.95533037,6,0.00088519,0,0.00724506,-0.00084834,0.00091659,0.00255146,0.01380801,-0.02164651,-0.00275898,0.03020525,-0.02479899
40,55,555,-0.28904223,1.47911084,-23.51723289,0,1,-24,0.95396727,6,0.00077626,0,0.00839579,-0.00225002,-0.00005512,0.00156506,0.01322091,-0.02214947,-0.00259881,0.03056253,-0.02573407
45,55,555,-0.24841477,1.48020649,-23.53277969,0,1,-24,0.95207447,6,0.00096128,0,0.00902426,-0.00269,-0.00032778,0.00090738,0.01290393,-0.0227903,-0.00258027,0.03028327,-0.02716857
50,55,555,-0.21071571,1.48293734,-23.55124664,0,1,-24,0.95100307,7,0.00033361,0,0.00987983,-0.00282787,-0.00031682,0.00086782,0.01261616,-0.02358167,-0.00243535,0.03000611,-0.02846926
55,55,555,-0.17795484,1.48641396,-23.57173538,0,1,-24,0.9510439,7,0.00063934,0,0.01088297,-0.00274378,-0.00018377,0.0004833,0.01236117,-0.02455002,-0.00250485,0.02947468,-0.02977258
60,55,555,-0.13762756,1.49123001,-23.5918541,0,1,-24,0.95026368,8,0.00040046,0,0.01062024,-0.00277489,-0.00022151,-0.00040654,0.01235402,-0.02561777,-0.00288119,0.02922055,-0.03082532
65,55,555,-0.10139292,1.50622094,-23.60173035,0,1,-24,0.94865453,8,0.00066829,0,0.00804698,-0.00268631,0.00027947,-0.00111375,0.01236069,-0.02656318,-0.00267766,0.02964559,-0.03218597
35,60,555,-0.33009315,1.54527056,-23.3676548,0,1,-23,0.95453644,7,0.00070806,0,0.00710213,-0.00145795,0.0015591,0.00269542,0.01344037,-0.02207736,-0.00235812,0.03019194,-0.02562118
40,60,555,-0.30089888,1.5547148,-23.36886215,0,1,-23,0.95309353,7,0.00042018,0,0.00885653,-0.00287428,0.00066095,0.00222197,0.01348615,-0.02236562,-0.00272294,0.03070427,-0.02674592
45,60,555,-0.25598776,1.55795956,-23.38096809,0,1,-23,0.95121497,7,0.00032153,0,0.00991488,-0.00360269,0.00050378,0.0023189,0.01301277,-0.02323205,-0.002858,0.03091212,-0.02810198
